feature a,feature b,feature c,cat feature
8.061324394042707,2.108011663996422,3.085942455873124,Cat E
9.218750538219682,4.212701495983743,3.8500981761011754,Cat E
6.6593770398453564,-0.3922757361806952,0.682245710053182,Cat E
9.887315584235882,5.369494387716898,4.211888346975811,Cat E
8.321236551855314,0.8620926256184764,0.3303867141264689,Cat E
9.603228519882585,3.240178588642535,3.534602513283291,Cat E
11.021724332814234,3.4986117717438514,5.849961821100816,Cat E
8.075103472072417,3.348962159826213,1.6977147151656533,Cat E
10.865276933015197,5.763575232100237,4.351831495447151,Cat E
6.311415962710932,0.948551166746886,1.000385787898964,Cat E
8.787487969818704,3.067499057317457,1.9446967729354798,Cat E
9.08627573045852,2.5234140591318455,1.2739922058396487,Cat E
10.969490994466376,4.083555751371731,5.885185357660142,Cat E
9.2193077636241,2.886107157979378,3.1750094382451683,Cat E
9.467747985468044,2.6317850016237236,4.287329291009915,Cat E
7.533843666291803,3.238286020947911,1.4309440185066336,Cat E
10.14983779880035,6.3587531639602854,5.1631550371149775,Cat E
7.850762387554606,0.5328026041701748,-0.9426217048399459,Cat E
7.1988188160056525,1.7992997155599324,-0.17092975330432303,Cat E
8.085069924097073,2.7278089193704167,4.0104450364856845,Cat E
8.662273622874446,2.893630607018561,2.3929816392017376,Cat E
11.206098619534968,4.186643993594688,4.9801193557920085,Cat E
7.24968589192456,1.168708304507371,0.7195134888538366,Cat E
5.761352989071716,-0.027248774916181162,0.6651066540861992,Cat E
10.375656400327845,2.3187305514320187,4.635922500076044,Cat E
9.643668425358774,2.5551425682751474,6.198754347181549,Cat E
10.42478792799839,2.3267528600698757,1.877159251815522,Cat E
11.79488901973578,6.023159935785722,5.326182370791205,Cat E
6.155132641013578,0.36858399231664274,0.6392513377670603,Cat E
6.766161073516477,1.7089878703378605,1.034241127218388,Cat E
8.490159721096566,3.1297041837438795,3.1877504800511796,Cat E
10.573056106221063,2.2759935627072654,3.587214844567464,Cat E
7.629233917304678,2.289733966874878,3.3309745461756775,Cat E
8.942875857077812,3.4774718794194346,3.595153871770115,Cat E
9.31304692225367,2.85801881837161,4.032057954149161,Cat E
10.637050561347301,3.924819202487199,4.6766219522779355,Cat E
9.81703674326181,2.661235440876954,3.837812928643382,Cat E
9.992522865163318,1.0294986033662237,3.9879587221283863,Cat E
8.490629808121136,2.9488628047074377,1.563285454212043,Cat E
7.502478607456743,0.19679025539383543,1.2464591209051454,Cat E
9.420380285772282,1.7429476436363616,3.283595515920775,Cat E
8.419533114250239,1.3961883551062262,1.6522986825909871,Cat E
9.47029410265465,3.1099182355101878,6.746396366563342,Cat E
11.044491580358063,6.150999216908327,4.948229496411345,Cat E
9.026025248560368,3.0939714905217026,4.018460166729524,Cat E
10.553882990819062,3.2600774063111984,3.679646657859778,Cat E
7.41120016405519,0.5375609846431937,4.762027753902509,Cat E
7.490617461716116,1.519824576301816,2.1929396379606736,Cat E
7.380883418246609,2.3830388258179442,1.13088923952944,Cat E
7.608735190314514,2.2794368067997346,2.0235351583516197,Cat E
9.51228768272432,2.656196102132351,3.2674989262324448,Cat E
9.726581765960193,1.6242239704266788,3.684571789871327,Cat E
7.66908058469922,1.409533896868088,2.763961926024,Cat E
9.377201905147729,3.014899841989137,3.5014253179980095,Cat E
8.278432871066428,2.564814598581699,4.785343931832019,Cat E
6.81962757224411,1.3298083337361988,2.3648181867529754,Cat E
11.727412592390795,4.138043624579081,5.275080761430369,Cat E
8.784654975389193,3.0859554320194844,5.33848915416932,Cat E
6.717183741219909,2.2504904456689174,3.9870691573109887,Cat E
11.529639430080316,5.221132896522726,7.7700522489622035,Cat E
9.824742271251315,3.6281079578915825,4.216692172583247,Cat E
10.463020264618718,2.9242859922420035,7.276605846783658,Cat E
8.133473596769392,1.2238912706596616,1.4815368456256461,Cat E
7.320113432611779,1.0651327676359155,0.774670575854874,Cat E
9.717237203642563,4.446214313942937,4.727155473705069,Cat E
5.512805212695721,-0.6484023312539637,0.4463135430830856,Cat E
7.251008237684416,1.9228969803505427,2.92451482313633,Cat E
8.652279728225333,1.960942663672866,2.8769922298745874,Cat E
8.915220687054603,2.3943130644505874,3.2428727535947743,Cat E
9.278686858059151,2.7486896698821934,5.682157192883782,Cat E
7.529606069707802,0.5107714221851394,0.402964831286599,Cat E
5.4886779735046325,0.8888638766180652,-0.6116990401402362,Cat E
7.024892110907006,1.4757625776004235,1.7379236028841123,Cat E
7.681807748504278,1.744992662044547,-0.3457439743066484,Cat E
9.577646089000838,2.492517512605587,4.442398294260861,Cat E
10.673736924061412,2.508952534863553,4.0069460163737585,Cat E
7.451305908109895,0.7655161735000533,1.6221231660693927,Cat E
7.276488825361729,0.5385063130857237,0.2616561384235676,Cat E
8.330595139931008,3.7382623734229066,2.343155591836283,Cat E
11.917579991794302,5.478820523754151,6.792669125119531,Cat E
7.956660965273201,2.85593991590035,1.309160880871472,Cat E
8.563147987000423,3.155112463510485,3.1802596921106923,Cat E
12.033797930273588,3.561930441669262,4.468628250083273,Cat E
8.240817455296632,3.0011090604335515,5.055117837164678,Cat E
8.173083073823808,1.8965609248801367,2.6925224351889403,Cat E
9.934411633673342,4.257193737706309,3.5818133098646854,Cat E
5.734238027808594,2.7289777436583087,0.431304271455466,Cat E
6.147329939994971,0.6695392747716038,0.6705305389036358,Cat E
8.780429299788715,2.5634651915710793,2.544326890655134,Cat E
8.622170161679774,2.174921614354196,6.450800756192818,Cat E
8.713788977572925,1.608751157826708,3.489212522450583,Cat E
9.764690125718124,4.677275335329233,2.8592270510323563,Cat E
6.517780981447593,2.048805377942152,-0.0031649731690572835,Cat E
10.546652363715388,5.219381826310924,4.584413104386775,Cat E
6.961777700906668,0.12186263130492359,0.05844100850469269,Cat E
10.354090267475623,4.008771094058968,3.7405950570357134,Cat E
5.962116429537801,1.5728366500186068,-0.11961100759753407,Cat E
8.52435007485648,4.405303467190908,4.734037208471117,Cat E
11.210565362970101,5.011086680752599,7.818099923223113,Cat E
6.278149175940278,1.2614321311891485,0.29817958496850583,Cat E
10.356186666365703,3.8361562695695577,7.117437953467606,Cat E
9.566536140472872,2.9352976222137697,4.980987653819509,Cat E
10.577419077820945,3.009149454943793,3.318020749146048,Cat E
9.702920268626833,2.575401464440474,3.7515911714881276,Cat E
10.00869747897513,4.5949344048241105,2.5237896499657793,Cat E
7.921012762654017,2.5512716913666806,1.4666335174381395,Cat E
9.593576770729046,1.7547165506785043,1.9732872386936688,Cat E
8.961620127103679,3.215689179133477,4.187669999977267,Cat E
8.032146946311869,2.706560758090791,3.0064209495379393,Cat E
8.087716175648362,1.2186924687003367,1.5523628588437124,Cat E
5.982708789231458,0.4464086819310493,1.7306614853347648,Cat E
8.084891729048275,0.6487265617935734,1.9999037310255188,Cat E
7.791612688616513,1.5977428750157814,0.11795111830835125,Cat E
8.322106349698913,1.3058129044985454,2.122892266288674,Cat E
8.000719323610227,2.4568444430398966,1.206385861345497,Cat E
9.150999389942712,2.9439171911497577,2.9374812096896656,Cat E
6.267805711442488,1.048529983739323,0.05323767589994999,Cat E
7.780377721971148,1.3130009836048695,0.9167092176275067,Cat E
10.145442356764196,3.149820312911184,3.696598107503831,Cat E
9.904652995532516,4.557348257658404,5.817513044192438,Cat E
11.781007613092697,2.412740306338633,3.785360757398278,Cat E
8.178903899060098,2.282474175070713,1.8997290290738893,Cat E
10.322773520659148,2.891325534305858,4.263772570293462,Cat E
9.542152954237988,3.14947741361607,4.866936289473479,Cat E
9.014281036030258,2.5784959950274167,0.026388224471885824,Cat E
8.237528939345017,0.9883830967696039,1.1382389423047885,Cat E
6.364345889698489,1.1243048446043886,-1.0864024272107828,Cat E
10.886753070801625,5.0730503690846405,4.491586790657058,Cat E
11.120787942516813,2.751227981287735,5.3391656727353975,Cat E
6.157608894522298,1.1879981466077831,1.090282104754189,Cat E
7.0537379837726455,-0.41420143834240664,1.4633283328688966,Cat E
10.214367310391983,2.001706872970889,5.840521733340232,Cat E
8.965162672540327,2.0955968561788856,3.2588016751841278,Cat E
9.27250403808561,3.4090368697660116,5.604316263128355,Cat E
9.671347422168672,2.8232973721075,6.384777273834666,Cat E
8.849614732266554,3.2954065134247212,4.308288006134045,Cat E
7.706132799312481,3.004404063711306,1.4924274002554292,Cat E
10.300798883419493,4.934818498131026,5.984599973115692,Cat E
9.173058906127169,3.015841719441466,4.987831877897614,Cat E
6.7425777892128975,0.6613547912008193,3.34863189003726,Cat E
11.305398640934301,3.2419561262901544,6.17502885382226,Cat E
10.2364054851006,3.0884300151979938,2.145116437717524,Cat E
8.97617396430367,1.783246371122489,1.7369672832758878,Cat E
8.804618935793403,2.254712582681993,5.76704196496086,Cat E
11.156136014535733,3.7732168990548214,3.392103263376191,Cat E
7.710387997415995,2.0031917930843446,0.3391988362665952,Cat E
7.655477431795569,1.4565666679938758,0.7482077141694732,Cat E
7.070412903853006,0.76015559554625,0.20456179995880142,Cat E
9.495636288313317,1.8787017700340993,4.481548061279825,Cat E
6.2431607123265,2.0280811851161347,0.21726875773620513,Cat E
8.679058431960085,1.277372908457886,3.3988625325831117,Cat E
6.396563571060086,-1.2211979869329386,-0.6767222792816536,Cat E
6.547495373547822,0.14981456347472566,-2.5306639510896023,Cat E
7.623642333107652,-0.05759724758357665,-0.11133525838496894,Cat E
8.696627718183944,0.9702756119461955,2.725259259516656,Cat E
9.284616262715893,1.8389498666066304,1.165738644407544,Cat E
7.847401475277863,2.4613108057209105,0.9661268707581914,Cat E
7.69247398499051,2.0073593478484186,3.411127504295018,Cat E
8.258094589031693,1.1823468147627478,2.941196011326571,Cat E
9.728102281351747,2.9753875702701302,4.654808275233782,Cat E
8.142082590616514,1.2926531152723804,4.255511768381951,Cat E
10.652947413783142,3.6067483104144826,4.055496929183324,Cat E
8.265345832630267,4.461665051033442,1.5352716034019165,Cat E
8.763818413526948,1.4041961859298804,3.1407453583141596,Cat E
6.9877147465221805,2.4657629281171567,-0.5709265666148786,Cat E
9.29271121389965,1.8365503160978025,3.724753344338994,Cat E
10.005798686788602,3.196687317204435,3.993992729335617,Cat E
8.48838351454875,2.467240536520586,0.25459997696345527,Cat E
11.630549623081698,3.4989746141551263,6.635528577282745,Cat E
7.8160889811518865,0.9119459356587467,2.039097720633623,Cat E
8.664556846898163,2.4934248798580754,1.4776567720249192,Cat E
9.480479746658975,2.2554857118225655,4.834818327980042,Cat E
8.388348423350154,2.2720768438626626,4.445227991705824,Cat E
11.502807785845013,4.754847466395461,4.3058944515997215,Cat E
10.764051336861886,4.1992525556601255,4.457351812172333,Cat E
8.883035354801098,1.396528118284581,2.8938994816486,Cat E
10.102987529599247,4.908959867430193,4.987666685600548,Cat E
9.28766165231711,3.1168425962436728,3.066546164838464,Cat E
7.671708886047346,1.1347501092604406,3.070318539583904,Cat E
8.827484073703253,2.722726657336156,1.7756314727651652,Cat E
11.646921627611004,6.1969752798134285,6.365607994912381,Cat E
7.21302718874665,1.1431925636135103,3.0517577357439656,Cat E
9.349796322076946,2.972738762594362,2.923960628072063,Cat E
7.449152183828363,1.686784304960066,2.5718219445517265,Cat E
10.048333776686553,3.6796396002676115,4.416082314694638,Cat E
8.478281373433953,2.202371777621907,4.571912720365641,Cat E
9.346980102282778,2.8827105888427416,5.326360319171913,Cat E
8.80960670897942,2.267111532679995,2.0240753643878153,Cat E
10.064874021276545,2.97622079371969,6.507552158688808,Cat E
7.640112244697355,1.4428080544615822,1.8438204462855978,Cat E
8.47886149006812,1.3826995317712472,2.412918096270812,Cat E
9.117774418227276,2.4522537717457533,3.2218808912797137,Cat E
10.457546086908208,6.481171039650681,5.476591738280876,Cat E
11.290830676545971,3.5116060906120405,4.687130738740615,Cat E
6.261789839833336,1.3759553015555348,-1.9736000898026864,Cat E
6.174879269920357,0.1550519443823739,-0.11249011696993394,Cat E
8.446736388717511,2.723963678508315,3.378888127316082,Cat E
11.46434846813932,4.428946951588275,5.355428951049685,Cat E
11.682392241303758,3.729164405386055,6.935320043293325,Cat E
7.372450055055061,1.5631656479500156,-0.45090962012516433,Cat E
8.191893028293489,3.951563170637706,3.3348484159127985,Cat E
11.54294581519173,5.275989673074842,5.193266988511066,Cat E
11.781306360688747,5.583465105601442,7.1100144089701365,Cat E
10.657945261629202,4.522370926749539,5.262248042139852,Cat E
10.653389997369434,4.152884936392029,6.417846324203785,Cat E
8.791286205168184,3.4360016737390904,3.322147538877623,Cat E
9.867330571329589,2.440707438557181,5.996722318400774,Cat E
7.62365742964343,2.520638904335354,3.266452312596117,Cat E
5.4884590144438326,1.2005955765923382,-1.897366485673568,Cat E
7.484385077981544,2.103784461040643,2.480540901257299,Cat E
7.0607779658352285,2.1035712953069767,0.5753536227127314,Cat E
10.40107916333522,2.563273916729578,4.804597406335072,Cat E
7.42239705542521,2.484660119277506,3.148951062928323,Cat E
9.452636091764095,2.5035556438173723,2.5807815523885065,Cat E
9.086614651452278,3.7047682030909184,4.331673776250035,Cat E
6.380685434264349,-0.6244771014896178,0.8057949628111012,Cat E
9.997840267385977,5.438517047527811,3.79125427643666,Cat E
9.081499680810088,1.2451256000948163,3.2004905746626897,Cat E
7.976658535600763,3.9515557991232155,3.666717839995224,Cat E
9.862021512170953,3.0010332521044907,6.060288663913117,Cat E
7.197896106529925,2.4518692808229945,0.8720825225916822,Cat E
10.061741712233694,4.436151117571962,5.089942310214886,Cat E
10.199793802831794,3.8268702881147023,5.367092864461766,Cat E
8.78594349837646,2.4689765353994004,3.9745468136477538,Cat E
3.1099136634704188,-2.7747427881162037,-2.9312994841440068,Cat E
6.281984525289559,-0.2904338814610652,1.9867988273859252,Cat E
9.387090828618234,2.335834849821359,2.012773994300985,Cat E
8.482215941317888,2.0197459245384275,3.1441354251936136,Cat E
8.307419543607953,1.0371262061126076,0.07133516614024016,Cat E
9.266080291541254,3.569439402686955,1.1876822555630082,Cat E
8.395058684024209,1.5969203518518853,2.8845557662296915,Cat E
7.386715274657931,3.231229324120352,3.9496817709439007,Cat E
9.34326676179455,1.5768482510282509,2.648393671684736,Cat E
11.085653821396711,5.436223117179498,4.835307520539323,Cat E
8.964964368000565,2.6402420317000628,3.232499070291784,Cat E
9.737186935555687,3.599867379500303,3.6879894234082378,Cat E
7.986203218616393,0.7623029763482829,1.768609594044949,Cat E
9.352997361406972,4.005258154681396,5.3255262729029305,Cat E
5.557696670966834,1.4437617909330425,0.6364649143896437,Cat E
10.610765949106355,4.507716994201168,4.08617785550327,Cat E
10.398388428786353,3.1737719294354743,4.287346622110904,Cat E
7.215263355348804,0.3862970524143359,0.1826316596600317,Cat E
8.757745404799198,2.757407827631516,2.5183683711053773,Cat E
10.006013309987381,2.321835495221978,3.5066204093318873,Cat E
8.645995261232516,2.5039181624387523,5.34489903599487,Cat E
6.156134196106609,0.013846394376092253,-1.139131054788117,Cat E
7.094425010279353,0.5951104169242256,3.1299807402379702,Cat E
8.307988457861052,2.912447320205896,-0.3453867621526876,Cat E
8.500732336972197,0.483229425798934,0.9924626764297306,Cat E
10.16976961616354,4.756054279697373,3.4590740272349203,Cat E
7.841338174540323,2.00329559555983,-0.39684523654827775,Cat E
12.018173960970184,5.200900393916859,6.739103567073643,Cat E
7.842262121070689,1.0499882205846605,2.5878986052005133,Cat E
6.480357009723494,0.5159816076261201,0.6985533331150751,Cat E
8.56927408112942,2.688342851970596,3.028188828973423,Cat E
9.612415181147233,2.377670685700126,3.0937816565804894,Cat E
10.696735615380376,3.9480221827094337,5.142920152738824,Cat E
8.200736041078658,1.4626624100292462,0.7489568061062628,Cat E
8.183550537112602,2.5815456689010587,2.9086637284953825,Cat E
9.649855532574087,4.275836807147444,4.1275436314169065,Cat E
9.120863479641075,3.560575184967743,1.4353563253201842,Cat E
12.099809013015632,4.749478298700787,7.505227964759933,Cat E
6.727192145102258,3.086078350191909,0.9809445601203945,Cat E
9.329687294371219,2.8664736407975133,4.575547698174071,Cat E
8.09950043095445,2.627286381833205,0.9427711361838047,Cat E
10.170525415452362,1.7717063238348039,3.1508174234827533,Cat E
11.282015159047573,3.2439244785924384,5.722554569823443,Cat E
9.951615206386446,3.819599103046808,6.446421579760003,Cat E
11.495269660093676,3.1729799025136147,5.81982917302221,Cat E
10.802906074879816,5.137054967848712,4.971135003993161,Cat E
8.93579626004428,1.5410268557254603,3.0628414190423148,Cat E
7.884299929369186,1.9642866653561688,1.1776316778982,Cat E
5.749952581668474,0.63484632286589,1.6780205160126154,Cat E
6.018501535518105,1.9831635501652283,1.0932631257443775,Cat E
11.578288934203481,4.719309305069201,6.224007676697402,Cat E
8.958998906442845,1.8693573970392183,3.9464811327755043,Cat E
8.96133129751068,3.6550895604511915,6.027728127278099,Cat E
12.591204781218877,4.294309451182891,5.6379078600169095,Cat E
10.214299714569748,2.5567648099292404,3.9664951130389805,Cat E
7.940525253674388,1.7816598279824958,2.000727053080568,Cat E
11.03969054280466,3.0553279437556373,4.776022214475242,Cat E
8.571822589397412,1.606822369762722,0.2885491719178943,Cat E
7.831435112682519,1.9359017112582084,0.5598079946375063,Cat E
11.626585352115342,4.550475952599557,6.57464288537021,Cat E
6.872703256416988,0.8943560336683571,1.3816610328379457,Cat E
8.879710903630198,4.175341676514247,2.430315885628215,Cat E
7.975086272795785,1.4406045924501059,0.7086080551091691,Cat E
7.6015620086283455,1.7642576094507305,1.6232432738287517,Cat E
8.928774858712309,2.523408834177198,3.798075017568458,Cat E
11.797839036803317,2.936141655525881,8.678120618916207,Cat E
8.32401417241945,0.9384253556245901,2.416878299494309,Cat E
8.419446449700915,0.8714797180125753,1.479665595544455,Cat E
7.446377063986112,0.5875283707370693,0.24782174713536476,Cat E
8.513329276770706,3.305131161210781,4.567814402837039,Cat E
8.63451361246309,5.577992267136821,3.639821156960643,Cat E
7.6941081701259195,2.051796565023306,3.825539878035693,Cat E
6.2031076821945135,1.8074934815948516,1.575972034834696,Cat E
8.569501836183361,3.258145127985928,4.74507534945036,Cat E
7.384839167211769,2.1153380786970657,0.6116157472521389,Cat E
9.113271958620249,2.3402969639251,2.976523113020501,Cat E
8.156782692780657,2.8355403207184997,1.593238537400555,Cat E
9.25113222498023,2.8537856464048046,0.5624256046932041,Cat E
9.047001684126135,2.810227616910506,2.9340860942644587,Cat E
6.3354205851524945,1.2602076160002185,2.333565809813832,Cat E
6.661891163462675,0.5634475501466489,-3.0046630050059973,Cat E
10.004745516124807,5.433124782425386,6.010189015420003,Cat E
9.037287331069868,2.13187391821743,3.5514703525284026,Cat E
8.529818045107971,0.10228718536119841,2.8607434917536363,Cat E
