feature a,feature b,feature c,feature d,uncorrelated
3.946154940615142,,5.953751508785132,5.683895467916239,0.31054047400740314
-0.4122116919547557,-2.1723093294096687,1.9378925874394306,3.5031356722254605,0.16557745045645067
1.3538907097202677,-2.6905723598279114,4.288047128293978,1.9288928493097208,0.6097659774824871
-0.6798798354484694,-2.6502134527412773,1.3324377835267922,3.350572309914792,0.5976713478944184
1.0938704239082364,,3.228771588907927,3.6669770776501602,0.12937160961186456
,-1.116524859594404,3.540355229102162,5.26468368526527,0.704768631959798
-0.2721777022308878,-2.7206346209161882,1.7813619197597874,3.0313294491132563,0.3732736876310705
2.240682249179983,,4.738482711320855,4.031052837155511,0.7052938119741511
-0.9087272053436333,-3.814952457665893,0.9965776837594011,2.4070270049278397,0.9261982725429524
-2.2135591082253665,-3.984563148075524,1.1924951184425334,0.45147752504053296,0.15461132887319662
-0.12338566484916458,-2.357752036861768,2.155802371323857,3.6049788223415735,0.09339625468043766
,,4.069005115429464,4.899894607584105,0.5159378944824305
-2.357630064337425,-2.812967729266629,-0.07578371311165544,2.703488426871337,0.5609672530962341
,-2.7943675982043232,2.92508079294036,2.334511431567048,0.08077722267277165
0.7636911608163064,-2.72221723750007,3.3662156010131437,2.154285902337046,0.598959926553957
-0.4751431180181743,-2.93133950359785,2.291907833868722,2.1360941332132857,0.7831355639145178
,-2.6773412682247217,3.6946475792408826,3.4130496354208564,0.6550611481825105
1.5399275235648984,-1.9808879319547235,3.505148181846787,4.149562454252028,0.18106616802650388
1.4406986367291423,-2.253201428074785,3.163674616113704,4.0168199178039306,0.033260366857559176
-0.10142074152022484,,1.8116965654983954,4.160885244743639,0.4170923155279588
0.9664872429314821,,2.6718744948000346,3.617105601499204,0.7700192611379869
0.3158051291561203,,2.8162866003248803,3.7134042901364372,0.6666605106399398
-0.6553080474691937,-2.504543472750019,1.4410417892075367,3.603892199785408,0.8821923662715065
-0.8453186586184633,-3.5971521282483687,1.848482936021048,1.0583377073889015,0.7848389769260233
-0.18868497899400483,,1.3971797207621033,4.877317974953417,0.4531473249257706
1.4797061292419267,,3.3664578551287323,4.524167391722603,0.7153710563544051
0.8319691178935796,-1.9708204843190602,3.1629227877294,3.915695740618063,0.7470958955919986
,-1.0211741860691783,5.377740255937937,5.577879807097696,0.14323718689126408
,-2.3771424968865693,3.084842070321804,3.991828647442347,0.09986264989790927
0.1638001230646245,-2.10286143299753,2.3721340049652246,3.86311662108107,0.623046915363768
2.229764588631822,-1.1687589384338604,4.270938831622507,5.030404513245356,0.3833174979624113
-1.272384149372385,-4.243126488343638,1.247045809098478,1.0334965762593527,0.8004986045670164
,,4.167449750667666,5.121785074289717,0.17004819388467074
0.9930184614526243,,2.8522268908381516,4.445302840634863,0.535627847272665
-0.6722705937310305,-2.7076375523167013,1.068169809011479,3.517160319143504,0.011582154816873746
0.1606678922295411,-3.0016869557492547,2.056010955901586,3.4731335646396304,0.6475726065943239
0.7637517380997401,-1.668735209341477,2.477006210570011,4.957274864948186,0.5673920128095756
1.5419367473536925,,3.5715733001923105,4.016066924025488,0.6670589438421463
,-2.9792867017414357,2.97520926433606,2.141258873864934,0.9249201686275539
-1.0615615442626054,-2.104756323334007,1.3742602899326495,3.585835273223499,0.11986059230914592
1.905524874057101,-1.4174959715431472,4.119950183617938,4.543830630429337,0.549747248842397
3.256283845375765,,5.626115777011544,4.166687752618539,0.9095419181272466
0.4980801847139221,-2.7518011502650923,2.8844015175964914,2.546954937999309,0.8567245222681925
1.3839696163845656,,3.8198133545068735,3.9307534691258437,0.28957070002544283
,,3.450960271942864,5.133570935178333,0.6630547374041533
-0.6410360597386617,-3.2520532512898135,1.4026782481899234,2.8343527517520313,0.0950191069352081
1.0278567151854396,,3.156877493814825,3.6013139027295047,0.5274779427360242
0.2489553722752525,-2.1507197972710186,1.718950674075002,4.629866555228211,0.6515522830409595
0.3001255805864044,-3.119624050384755,2.485595891228108,3.1006022676050784,0.1592444423483912
-1.457448742441768,-3.610353620842525,1.3228827860350525,1.0793448930226495,0.12706006255826108
0.7053713678455784,-3.1788438142577378,2.85231319471848,2.6762156037173885,0.8466111796213919
1.7670690431715208,-1.9372650750744567,3.7829607608039204,4.374321119770268,0.38384924069868465
-3.11925840211552,-3.6650700280836412,-0.7884346765450414,1.619510356344528,0.22542900025279256
-0.8479180745667727,,1.1199922518158771,3.9764312422162544,0.3310447304778449
,-2.9668658761585367,3.360450345049716,1.4965136359033182,0.25534396331051556
-0.35121751540037394,-2.343120499360502,1.8178168956974003,3.3615861919240118,0.11446601817886826
0.7012865379973365,-3.5021084128256526,2.5085038201781953,3.0996861198020964,0.1883752802556674
0.5186583615371483,-2.592373570952571,1.7182305338055637,4.238936145837686,0.9180005497635036
1.1008664607128278,-2.146728221920646,3.0922160821985125,4.151074706012411,0.6858282406789713
-1.5812781071156081,-3.9784143838782557,0.7894727944654603,1.8173900976584043,0.8854284668112399
0.7301008011897082,-2.108266734030202,2.9596074340454157,3.9223137691226246,0.24440352667787624
,-1.5982440462712644,2.7120945650541426,4.093507797714415,0.14291495874048232
0.5744926944209247,-2.211210821656683,2.574851935833614,3.6819965040911145,0.21507371509405582
-0.3621477886627028,-2.3325421251356437,2.084392023618765,3.234382082331201,0.6198827365207733
-0.9438964676949375,-3.383015661086186,1.3981799125849088,2.3330200864314348,0.12485903039021673
,-1.673104296308924,4.337868029805531,4.6620747115191055,0.5247434443352343
1.6015877565735737,-2.8244819000473043,4.265241554862358,2.5819987890488196,0.40258579937207717
,-3.134372668393596,2.976084942429943,2.310607453061985,0.0426498902702529
0.4723717730217949,-2.411849864291358,3.1815176969563,2.5933298816657127,0.41383224199238344
0.11142963398340139,,2.0940594802048964,4.601969086155735,0.5295396671878099
0.09738289942117395,,2.1770382096443637,3.7592552795806577,0.9699297824615262
-0.10889102118659033,-2.0780014132944657,2.1290601616436606,3.91236436139868,0.09608450860860207
-0.6531798835060374,-2.9876914081989097,1.566074247228312,3.182907023510682,0.9244919269620027
-0.29596502435929395,-3.305037625084154,2.006189028069917,2.317977347983267,0.2739806066690428
-0.713125931472679,-3.6490469388286324,1.408118604609432,2.4278757426728186,0.8830837670286096
0.8924478671428843,-3.055008572540446,2.716120573313581,3.4176954886454523,0.5112173761121295
,-3.2467543434746333,2.685133695390734,3.0056353931770667,0.2463312654850729
,,5.065829719048564,3.743059868475333,0.5054737473489743
0.5149695726771076,-3.038536915337837,2.5684891183687246,2.8373899308374146,0.5796255534221223
-0.8919888717538209,-3.1116618188222014,0.9582567006999438,3.2194004919283827,0.364205326179893
2.7734631053183008,,5.038709058457377,4.296666650010168,0.9058822450787393
1.7750270329830256,-1.919452822934369,3.3786667276785387,4.845120175837414,0.1627825974616457
,-2.8186300447440535,3.623822986537809,2.1638578560461372,0.4805350904258415
0.09133444219744763,-1.9180387916247745,1.7604459737070846,4.508404713659148,0.47337770878926877
-1.4104195634539916,-3.3153532736728986,1.2528072312147693,2.0664090883761412,0.28338186097364493
-0.2881017482115217,,1.73374455449399,3.9877000404778093,0.0012578005159754602
2.0344289574530237,,3.2280850126464182,5.564418403419964,0.13621802836229502
0.9024047696576376,-1.576666277238514,3.3000714160778566,4.098230791906499,0.5962331596615773
-0.1184128835742021,-2.380424186941586,1.6725250456316125,3.851953803054822,0.46844491908111074
0.5335435142232992,-2.41667070132395,2.874348748260305,2.9983632297620533,0.9997970780059767
-0.6300681388606841,-3.211716448614832,2.596660701231182,1.1353785312863764,0.9555976488730106
-0.4205906108675229,-3.2730272505539673,0.7961125857125755,3.5627579150734277,0.45786796040150934
2.008071771092717,-2.3188286091158323,4.248369578692827,3.038825712114283,0.18539159947216677
0.3999836237180185,-3.006484476900712,2.85981449318121,2.393442998687619,0.9612145705862915
1.156545167119227,-1.6330045988637951,3.4909144417076954,4.004095082460129,0.6005687245752184
-0.3176804221577383,-3.1300262211900427,1.5036699096369794,3.2872743012993997,0.9155519668947101
-0.7013140186821725,-2.669475168948179,1.9873736709801184,2.3981107083094644,0.07455958167533683
-0.10200531985093986,-3.330403613014517,2.12709423165324,2.2335467523680785,0.4988723175707097
-0.3571646480555035,-3.0546902649066854,2.218284311560242,2.3319298064237883,0.44984557176621986
,,4.654215596646806,5.278438307078865,0.9820633346868576
0.3847470019283521,-1.4386290897897234,2.237747872081667,4.925548579550119,0.8951104868192049
-0.4769474137562434,-1.8725573614337,1.8058718361567148,4.060120945601018,0.1779141116433418
-2.4188228976975585,-3.683320636591283,-0.057319039899275115,1.674990467847475,0.06094033252499498
1.3127073302334815,,2.7112453058823096,4.981936354084014,0.6204992502931821
-1.925613204183379,-4.322462412707426,-0.33936211046919684,1.9487011411640738,0.24480710434296482
0.09672663646376628,-2.8976898473581927,2.2444369213582904,2.9763693160883506,0.553826673085369
-0.055064176755235894,-2.4226457332228546,2.3208452685312904,3.138222069428742,0.7126103208813558
0.39787051798738965,,1.865906028954794,4.570257687578288,0.6225569321301928
-1.0844965759956327,-3.093111180147587,0.8696646657471621,2.9636664492170923,0.8431101433936846
0.406229406312101,-3.265470276675153,2.4293070140908912,2.518159150261346,0.14085828812937973
0.23103001328804446,-2.5689978663715425,2.0407665650747897,3.653966459069864,0.19527989236680154
1.6351565655384273,-1.8949176334034743,3.8232071504385434,4.101933168730525,0.6740392960324957
0.7207478873899029,-2.3733944190160106,2.3158482330462267,4.2494058164427475,0.30967285004513245
1.3783557678931082,,3.567140912406625,4.1677578746483235,0.5052129299642393
-1.4712223345239086,,0.8410013736349438,3.952537930923229,0.4997975325711188
,-2.3742128781356535,3.2567378896644055,3.323549812621495,0.4807304658309841
,-1.2053218433171777,4.895028071118345,4.371029341434147,0.6341368226137004
0.3144131149862433,-2.603736247223548,2.555981777583914,3.188566651378092,0.410123870803509
,-0.6544935289836549,5.988889522812503,4.614798861713112,0.46409103609044655
-0.5348587431172386,-2.50209559341121,1.691006745390726,3.4791910913455704,0.5681793256083618
-0.3823306395618342,-1.8282462267789854,1.5647764188870656,4.51902626905493,0.8963444794972795
2.497705773213134,-1.2272799612246919,4.73647797804859,4.750905807861836,0.620640743728693
-0.6213509060243705,-2.0551284542537576,2.191190614186232,3.226517203558082,0.01428991302202931
0.631787973433023,-1.4019075015143563,2.3779287341621176,5.244544219969642,0.4490922932800562
-0.3387917162720493,-2.9622990452149445,1.7787169628797053,3.08761360736094,0.6904879628819337
0.6535701833928735,-2.067989247902536,2.3802470393674713,4.578678946345286,0.41562081917964067
,-2.1261385314428467,2.5845613580606264,3.5993239589591166,0.8762539748421125
-0.47598048903827817,-2.7539978651203607,1.3510082243147294,3.533826780804567,0.12741643269313663
,-2.1176200616144882,2.940549366764452,3.911665069691909,0.14565231291965142
0.1435752539214587,,2.753360174716345,4.178620380546702,0.2858300249116248
0.9334535157121621,-2.8182352780430464,3.688081310988022,1.9208799263117906,0.5824993410580108
,,4.252985057315958,4.5486108730044466,0.8067122434244419
,-2.5048495520821152,3.056594872624884,2.289478205678451,0.48711848441527084
0.5812226205037193,-2.400420203357489,3.1233755939566814,3.1159995381811485,0.6373247955586793
,-2.818641929799569,3.0139219410261506,3.515902679889712,0.49891230544130205
0.2652874379825627,-2.4175834738225457,2.1669275907672954,4.046172302337414,0.5144996532498243
1.2989578393962882,-2.276247165640964,3.5585568935549525,3.730640628634115,0.0005082182420224068
1.1648789988322794,-2.5681497782592686,2.729151058264738,3.8831524736939627,0.9102075762221871
1.6447033511467255,-1.040556384964173,3.5704614233053333,4.960862226445709,0.6376258380979515
-1.472987591349207,-2.4319798279890326,0.3847064468519159,3.834145457155634,0.32083276341077027
-0.8976612566066158,-3.522310378390127,0.8412353216387398,3.032811598433638,0.11296404044047303
0.18769851103175042,-2.42366412421927,1.7468466059807697,4.143442202117156,0.8899439151580301
0.8711263908328569,-2.2602032166333683,2.6756759069964557,3.785862627723408,0.044060660473549174
1.1336504883290726,-2.221335620671207,3.3890199057303096,3.8199465458177393,0.7171904272775866
2.133928433279701,-1.7195933717256726,4.281832678923102,4.103653562394478,0.22019965214942994
1.0726644442346238,,2.6409446518444932,4.982219903612195,0.2741132563746801
-0.47355505628669303,-3.5358826527354195,1.7282345390044616,2.467460528386211,0.4840152733196459
-0.5590262499370034,-2.6425344071539127,2.224364269957069,2.1901567569973706,0.10276592981574251
0.23746130726030115,-3.137520152977275,2.987734325989627,2.4559147476573435,0.34897628489886734
1.4105814397170935,-1.744000855409992,3.411181382192586,4.131290746847753,0.010392301866683495
1.0275893500042086,-2.4314786510845505,2.839585492895861,3.7347094388279203,0.31636520444706673
,-1.8038141662291367,3.168845968154107,5.0204340866332196,0.21567666557056064
-1.470787447090761,-3.4692922040567487,0.6657653503011047,2.263438994602118,0.729231500211894
-2.3524047145978835,-3.348254172850524,0.27416792797134537,1.872046404899832,0.5371503719885299
-0.1411349919753414,-3.0270025850069957,2.234146076248022,2.1491087348618594,0.705662997736028
0.16885015203214548,-2.055560402221801,2.418947171691742,3.735320596039214,0.16276011701770143
-0.559023917758415,-2.4121226746000977,1.3689058632547144,4.1133744083671235,0.0030457604285577533
1.5077662872377173,-1.5026787255618879,3.978896524296702,4.128095373439889,0.02620311212342119
-0.703154306739846,-3.3424028236419714,1.6690507971749502,2.3030364799663223,0.585966914662493
-1.4772951524876146,-2.4658113547402625,0.8200283055024393,3.4895701195244984,0.827253874605216
,-2.3693377842433803,3.426234796816125,3.8236056701060144,0.5286189496300444
0.7313394276688376,,2.977625271545056,4.120594397109552,0.646141852826247
0.006164116263215225,-2.537894549078208,2.854899042622146,2.2621153587308687,0.9256585372785437
1.720274696574473,-2.0015852586452874,3.5625698935763213,4.234087652596207,0.8155148130451768
1.1075448962402716,,3.383624680469894,4.067206412459345,0.07702970028569556
0.4718394404309132,-3.9387110178640343,2.1647753757183317,2.4006057552905746,0.5260626740292851
0.47873312306348526,-1.4061793803470977,3.25006772465571,3.3735985772181083,0.8959278476596501
-0.7905598473792095,-2.7984937236536775,0.9915844744661313,3.8644899938946473,0.11639320455330382
1.4858601167136416,-2.6082125283260487,4.0566432793749705,3.1924377664667705,0.8288313654122015
-1.0653647418828645,-2.748577185425811,0.7786717813868445,4.02581086590576,0.3995905352770782
0.6879091808098848,-2.0732180202821096,3.0040246676189764,3.548959884072205,0.37383479383909346
-1.3588967832638787,-2.4589831807460154,1.064395568352941,3.0763250252276353,0.7415610087179819
-1.4476402760639855,-2.5429684784901903,1.1071492202194464,2.8452794392168683,0.517759200557703
2.539668670977436,-1.27687170139887,4.999287194558027,4.231675419360745,0.5858147020301874
2.785845073304638,,4.8684927101672155,4.868549957659778,0.23709249037797198
0.39200326051525725,,2.173591160943351,4.466878609295682,0.49308936217283894
-0.18377048784747985,-2.559308384187404,2.5494089264594786,2.5529665808808364,0.6437795519276164
,-1.9396137610437003,4.3776254370413525,3.8721843462851564,0.3509698784745462
-0.4071326764349038,-2.9083211402766787,1.9750897705479633,2.4993817495287303,0.2920777166747126
-0.06619674597351116,,1.6669691272013374,3.728038466689629,0.4212802410477151
1.9785158521702748,-2.727799589545118,3.4198551489276867,4.091361665404609,0.8529196996622305
0.6893041095101384,,2.765275920416131,4.093002653024874,0.9429971192729175
0.00212112104897072,-2.3480551610400653,1.8952760358811982,4.008942688688955,0.7233540600206103
-0.38344877979199543,,1.6039524898762978,4.059805288446245,0.9113508504284202
-0.3137545158728363,-3.050411034033057,1.7940399860817142,2.6919666013806425,0.9398178228986283
,-2.2291514630590124,3.8895839661416844,2.984800582463961,0.7553673002509891
,-2.031363897620519,3.7625706777032866,3.753430576881307,0.5481662370400276
-0.2566997237992459,-2.7683715034803953,2.0626976735126106,2.8957680252522917,0.17738126795757625
,,2.6007897822797026,6.632786387031562,0.3427559638127077
0.1634585349379878,-1.5182542286068883,2.5861724123258076,4.147601115232342,0.6950834578873547
-0.07831752190928948,-2.727301721199611,3.2104845005255234,1.7190752537547176,0.08718910151766035
0.874326908406413,-2.9349149155630383,3.427951052598478,2.33036683940501,0.007183714896926041
,-3.6174729090009006,3.119585060792843,1.4327078697240525,0.4365397032867905
,-1.9341055716451403,4.309467899097237,3.8659488526427173,0.9443902535016161
-0.04397706140315416,-3.3364422278803647,1.655589831434181,3.3245285614273916,0.2969661572373238
0.20463970977085094,-3.2390756606974866,2.45626351059394,2.4849711704145623,0.019265516178146758
,,2.8508669139092837,5.440112424797544,0.15600331014171975
-0.8407846516159416,-2.8696485177593933,1.3383776853835736,2.95855434073939,0.6770813364538187
-0.6765885775756502,-2.520973388768429,2.0702698512590545,2.446815987115544,0.19066422814841055
-0.45666870659091396,-3.2476684059992156,1.7857056762985735,2.227218377831109,0.7380453908132557
2.16331701742556,,4.557155426882794,4.081495064144793,0.7000477748828539
,,6.085953548074258,5.6939260108914,0.9496530402904934
0.9626198801972634,-2.1379188376453158,2.7781152435287995,4.470477801981486,0.25230304975606643
,-2.463943766591873,3.2261962863743445,2.3536071631498077,0.30217799979930804
3.399423732262411,-2.6424453007920112,5.826325164609763,3.166866985592468,0.5005300797035294
-1.0279829084769414,-2.8937484975061234,0.6158863717273435,3.5043699705890865,0.5896951484868159
0.9877605595015401,,2.91036253913211,4.559754881416799,0.7941375718365784
-1.08805595543238,-2.727310115039077,0.7386581849647271,2.779041399067647,0.12411856165524215
0.3883162331728956,-1.5923469926888916,2.742110727867457,4.423261064960669,0.10876675595464591
1.1766001425227124,-2.3514048913523378,3.914025656288681,2.8392955772008177,0.5247547699532094
0.611698877236504,-2.2927982915804255,2.0838216323904835,4.611232194358505,0.9881714843871848
0.42611043369056756,-3.4319506488348637,2.5466335719931834,2.528459418795471,0.3848247333793575
1.3474082705715105,-2.1240448623386228,3.3415927929653417,3.9942917069264468,0.873878982302615
0.7224020450052815,-2.7997171532931135,2.662309279124365,3.499679794177321,0.684009869751426
-0.04857358454117355,-1.785012154983351,1.788402327699496,4.640795128946493,0.9165906745439113
-1.5092070716617727,-3.1226603972169107,1.2074297004999648,1.9726606803041247,0.796732486139074
-0.32699535645309474,-2.19915926807185,2.028331867773397,3.2901276994539805,0.970016341998854
-2.5249716199842167,-2.595435698050175,0.024596087310137182,2.997123011152881,0.3029169603901041
1.195206596929532,-1.8817183881672082,2.5761032019958607,4.828018388627952,0.4707367723913888
-1.2660119026912129,-3.420200597152946,0.762463493749908,2.260853219954979,0.7496550955187372
0.43401336571201204,,2.412639697641127,3.792326224590515,0.6543232700697371
1.0010943067607805,-2.2029834331387006,2.4440147110030668,4.716869667831212,0.7067576712584471
1.614220101912129,-2.201787147109672,3.293450231620535,4.313410405299954,0.5527630555761572
3.418677922686059,-0.42090554238333855,5.20035359304859,6.321721409695197,0.2535289883060201
2.1548166170557805,-0.9824579804344202,4.332596650756809,4.924286870786367,0.37728205005283155
-2.2139332160355725,,-0.0842239682287822,3.6063310287839965,0.4512334094898427
-0.7490958864070718,-2.3676850631463773,1.7384555166582778,3.1021020245582287,0.37416288284513555
-2.136728820006804,-3.005210044348326,0.13240707257838258,2.689150221894452,0.1211861815182439
-1.7867347525343864,-2.831529912722768,0.9426317803965714,2.2782664043718546,0.6936105426594418
0.3265481136577564,-2.2416088990051932,2.5013351260531613,3.3595577321172496,0.16127939569112848
0.22759652717784667,-1.7197957815939815,2.158131709581491,4.488377416179855,0.4735999080490879
2.4030440695551447,-1.4853318384142802,4.382578979669115,4.619363597866164,0.04214292476006076
-0.0007846257874082885,,1.651995685978446,4.903634904481795,0.3659411975783382
-1.0733464308107894,-3.062485423663439,1.0940811479583066,3.016756839235267,0.18586376920382652
1.4406010743211144,-2.4147835522242223,3.667486536521448,3.3228425112272117,0.8554230811305207
-1.2674389569701763,-2.878929721472999,1.2831377151705552,2.586924032866248,0.23057040788690264
0.9535345057010488,-1.4388052536383407,2.6771092917916195,5.233477081623693,0.8894746366717208
0.6155580824305169,-2.42397994529858,3.5945789960734444,2.6338306758990067,0.8761257434395654
-0.015745557580241376,-3.16854663053875,2.5198592255576004,1.987031372278969,0.119479022044095
-0.3281687329998775,-1.8110671463257266,1.9236842768456035,3.895592524524561,0.42212989077106533
-0.049264984205835805,-2.6413943848757224,1.984054468601204,3.447321432354678,0.9996819687773415
-1.1101744506402145,-2.0517149829684054,1.1898691446096292,4.058564095914138,0.7764820429654016
2.174517709456384,-1.2653704176222274,4.383619908710992,4.589432547897768,0.21481182143867072
,-2.1883051666930666,2.5977516084115817,4.508802451194272,0.4854540456093992
0.585180060841507,,3.069284736546334,4.495244381031613,0.676274351021713
-0.2701497467089845,-1.8615082314048357,2.236575859539142,3.49054008456178,0.9107277835219881
0.8297479302226163,,2.7841281105766145,3.973009596568104,0.8206489418952331
-0.5099551349754221,-2.231575965294628,2.084887671845804,3.395358985322385,0.24787860148162755
-0.33482431137905366,-1.9858643509341922,1.5331439094386135,3.890002707569232,0.6925760839451428
-1.5704663890671267,-3.5910622503735294,0.8830698241911146,1.5453822915121496,0.2667185765115274
0.6549151962973946,-1.9420034537550823,2.0731654329475515,4.9175544526335075,0.6621261319992349
1.2486778532936103,-2.812583481679232,3.7509653084853456,2.3771977009044303,0.6973226862781322
-1.3105081639416458,-2.691651580803454,0.9822993144973304,2.8566811216433385,0.5549398821895014
0.6846356994119634,-1.7556800347437769,2.48322585251097,4.5135604156011535,0.9579151774106014
2.649369084583686,-1.909373403956856,4.94824634430822,3.6035669831270343,0.23782391487506738
-1.533146370501345,-2.6285436151660355,1.1119913398195125,2.301708789913672,0.7474916256074273
-0.13891076112611433,-2.8986717495294063,2.0834292189391053,2.674579138352885,0.09135528306662866
-0.38006539808253903,-1.7640268115563953,1.9234008578363113,4.083394347620727,0.6558129469876349
1.954847538038642,-2.3873173437422763,4.3283742111121954,2.683403615225987,0.25119265713075944
-1.7567470746487315,-3.6174821506848334,-0.020449269359397615,3.2312801012918486,0.5124262598728397
0.8668394699747952,-1.7635335098357103,2.9899351433189,4.388875756267684,0.04270172686234397
,-2.36927166172117,3.395157746336752,3.041990781105617,0.8722384822965766
-1.7974729316044904,-2.8327186793227868,0.39795924664170323,3.0826063398974197,0.26719607928187106
-1.3090135715876334,-2.4205477049628863,1.6476756919344868,2.527478339027331,0.7320887026709431
-1.6559811673845464,,0.1486484896450846,4.364523804523344,0.40226384023738637
,-1.7761083860293254,3.921199483118439,4.008620910322282,0.5208949619798845
-0.031981426287245984,,2.0492430797738965,3.8523285877519298,0.6643155002785285
-3.0199546427864057,-4.515325429106497,-0.8116062479961967,1.452497423118102,0.500741681621114
-2.622233229094852,-4.501359188982605,-0.44387645475155324,0.8824434599293784,0.8447097636600229
0.14371706607934825,-3.527107449489695,3.0016380620955316,1.0364885344728125,0.9935278989393836
0.5067341650405384,-2.219871256282793,2.4775348318233217,3.584003403590094,0.5126232871949944
0.9675235221395215,-2.6061123798037342,3.568751712234553,2.7092075269944487,0.5351878691698908
-0.8256992482496337,-3.5598088689594696,2.4046680271654086,1.0376849529216097,0.18916398342764051
-0.267111476359577,-2.3460480219780826,1.9170508871709804,3.3987980459843694,0.7782710479234711
